TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionDate_dt,amount_log,amount_to_balance,is_online,is_high_login,hour,dayofweek,month,is_weekend,is_night,new_device_for_account,new_ip_for_account,new_merchant_for_account,new_location_for_account,tx_count_rolling_1d,amount_sum_daily,acc_tx_count,acc_amount_sum,acc_amount_mean,acc_amount_median,acc_amount_max,acc_amount_std,acc_amount_p95,acc_amount_p99,acc_balance_mean,acc_balance_min,acc_ratio_mean,acc_ratio_p95,acc_unique_merchants,acc_unique_locations,acc_unique_devices,acc_unique_ips,acc_channel_nunique,acc_login_attempts_max,acc_login_attempts_mean,acc_duration_mean,acc_duration_p95,acc_active_days,acc_share_atm,acc_share_branch,acc_share_online,merch_tx_count,merch_amount_mean,merch_amount_median,merch_amount_max,merch_amount_p95,merch_unique_accounts,merch_unique_devices,merch_unique_ips,merch_channel_nunique,merch_share_atm,merch_share_branch,merch_share_online,chan_tx_count,chan_amount_mean,chan_amount_median,chan_amount_p95,chan_login_attempts_mean,chan_login_attempts_max,chan_duration_mean,chan_duration_p95,chan_unique_accounts,chan_unique_merchants
TX001711,AC00283,77.9,2023-12-25 17:42:00,Debit,Washington,D000616,15.176.70.194,M071,Branch,21,Student,128,1,664.72,2024-11-04 08:08:41,2023-12-25 17:42:00,4.368181227851829,0.11719220122740825,0,0,17,0,12,0,0,1,1,1,1,1,77.9,1,77.9,77.9,77.9,77.9,0.0,77.9,77.9,664.72,664.72,0.1171922012274082,0.1171922012274082,1,1,1,1,1,1,1.0,128.0,128.0,1,0.0,1.0,0.0,27,313.5111111111112,142.55,1512.99,836.534,25,27,25,3,0.1481481481481481,0.5185185185185185,0.3333333333333333,868,288.22926267281105,204.16,852.1234999999998,1.1221198156682028,5,116.67511520737328,263.29999999999995,400,100
TX000502,AC00284,254.77,2023-01-18 16:47:29,Debit,Denver,D000216,16.128.130.153,M031,Branch,57,Engineer,57,1,5994.87,2024-11-04 08:07:07,2023-01-18 16:47:29,5.5442786031426925,0.04249800245876183,0,0,16,2,1,0,0,1,1,1,1,1,254.77,8,3533.35,441.66875,370.425,1036.21,338.6588489252232,942.6654999999998,1017.5011,5602.1900000000005,234.41,0.6385360510988762,2.3559916889382824,7,7,8,8,2,1,1.0,119.625,210.24999999999997,302,0.0,0.375,0.625,19,335.33210526315787,254.77,1607.55,690.4409999999978,17,18,19,3,0.3684210526315789,0.3157894736842105,0.3157894736842105,868,288.22926267281105,204.16,852.1234999999998,1.1221198156682028,5,116.67511520737328,263.29999999999995,400,100
TX002151,AC00284,84.28,2023-06-12 17:09:17,Debit,Memphis,D000413,66.23.166.248,M087,Branch,39,Doctor,142,1,13586.06,2024-11-04 08:07:40,2023-06-12 17:09:17,4.445939960417534,0.006203417326288401,0,0,17,0,6,0,0,1,1,1,1,2,659.9,8,3533.35,441.66875,370.425,1036.21,338.6588489252232,942.6654999999998,1017.5011,5602.1900000000005,234.41,0.6385360510988762,2.3559916889382824,7,7,8,8,2,1,1.0,119.625,210.24999999999997,302,0.0,0.375,0.625,25,227.9764,120.62,1020.73,828.913999999999,24,25,25,3,0.32,0.4,0.28,868,288.22926267281105,204.16,852.1234999999998,1.1221198156682028,5,116.67511520737328,263.29999999999995,400,100
TX001040,AC00284,575.62,2023-06-12 18:30:51,Debit,Oklahoma City,D000682,116.175.11.222,M081,Online,43,Doctor,129,1,234.41,2024-11-04 08:11:33,2023-06-12 18:30:51,6.357183470693631,2.4556119619365404,1,0,18,0,6,0,0,1,1,1,1,2,659.9,8,3533.35,441.66875,370.425,1036.21,338.6588489252232,942.6654999999998,1017.5011,5602.1900000000005,234.41,0.6385360510988762,2.3559916889382824,7,7,8,8,2,1,1.0,119.625,210.24999999999997,302,0.0,0.375,0.625,23,441.5117391304348,345.39,1432.02,1055.4799999999998,23,23,23,3,0.391304347826087,0.217391304347826,0.391304347826087,811,297.2147225647349,206.63,889.625,1.128236744759556,5,120.30579531442665,272.5,399,100
TX000137,AC00284,486.08,2023-06-20 17:21:50,Debit,Oklahoma City,D000170,138.87.180.254,M060,Online,18,Student,68,1,1748.69,2024-11-04 08:07:03,2023-06-20 17:21:50,6.188428380638807,0.27796807896180686,1,0,17,1,6,0,0,1,1,1,0,1,486.08,8,3533.35,441.66875,370.425,1036.21,338.6588489252232,942.6654999999998,1017.5011,5602.1900000000005,234.41,0.6385360510988762,2.3559916889382824,7,7,8,8,2,1,1.0,119.625,210.24999999999997,302,0.0,0.375,0.625,30,333.30766666666665,173.51,1510.71,1144.5404999999994,27,28,29,3,0.3,0.3333333333333333,0.3666666666666666,811,297.2147225647349,206.63,889.625,1.128236744759556,5,120.30579531442665,272.5,399,100
TX000292,AC00284,1036.21,2023-07-21 18:54:14,Debit,Omaha,D000129,93.218.115.132,M067,Online,25,Student,126,1,477.3,2024-11-04 08:12:22,2023-07-21 18:54:14,6.944289694960107,2.170982610512946,1,0,18,4,7,0,0,1,1,1,1,1,1036.21,8,3533.35,441.66875,370.425,1036.21,338.6588489252232,942.6654999999998,1017.5011,5602.1900000000005,234.41,0.6385360510988762,2.3559916889382824,7,7,8,8,2,1,1.0,119.625,210.24999999999997,302,0.0,0.375,0.625,25,346.5332,218.07,1169.59,1028.454,25,25,23,3,0.28,0.36,0.36,811,297.2147225647349,206.63,889.625,1.128236744759556,5,120.30579531442665,272.5,399,100
TX000126,AC00284,214.54,2023-08-04 17:46:44,Credit,Detroit,D000112,195.226.203.234,M026,Online,70,Doctor,247,1,11151.53,2024-11-04 08:11:56,2023-08-04 17:46:44,5.373146507168686,0.01923861568771108,1,0,17,4,8,0,0,1,1,1,1,1,214.54,8,3533.35,441.66875,370.425,1036.21,338.6588489252232,942.6654999999998,1017.5011,5602.1900000000005,234.41,0.6385360510988762,2.3559916889382824,7,7,8,8,2,1,1.0,119.625,210.24999999999997,302,0.0,0.375,0.625,45,308.1144444444444,185.99,1294.81,904.188,44,42,45,3,0.2,0.3333333333333333,0.4666666666666667,811,297.2147225647349,206.63,889.625,1.128236744759556,5,120.30579531442665,272.5,399,100
TX002469,AC00284,768.94,2023-10-11 17:36:16,Debit,Indianapolis,D000281,47.82.77.181,M051,Branch,64,Retired,53,1,6860.18,2024-11-04 08:07:37,2023-10-11 17:36:16,6.646312589733725,0.11208743793892986,0,0,17,2,10,0,0,1,1,1,1,1,768.94,8,3533.35,441.66875,370.425,1036.21,338.6588489252232,942.6654999999998,1017.5011,5602.1900000000005,234.41,0.6385360510988762,2.3559916889382824,7,7,8,8,2,1,1.0,119.625,210.24999999999997,302,0.0,0.375,0.625,23,292.34043478260867,327.86,1001.83,750.4869999999997,23,23,22,3,0.2608695652173913,0.3478260869565217,0.391304347826087,868,288.22926267281105,204.16,852.1234999999998,1.1221198156682028,5,116.67511520737328,263.29999999999995,400,100
TX001933,AC00284,112.91,2023-11-15 18:04:22,Credit,Tucson,D000439,53.218.177.171,M031,Online,27,Engineer,135,1,4764.48,2024-11-04 08:09:36,2023-11-15 18:04:22,4.735408662911821,0.023698283968025115,1,0,18,2,11,0,0,1,1,0,1,1,112.91,8,3533.35,441.66875,370.425,1036.21,338.6588489252232,942.6654999999998,1017.5011,5602.1900000000005,234.41,0.6385360510988762,2.3559916889382824,7,7,8,8,2,1,1.0,119.625,210.24999999999997,302,0.0,0.375,0.625,19,335.33210526315787,254.77,1607.55,690.4409999999978,17,18,19,3,0.3684210526315789,0.3157894736842105,0.3157894736842105,811,297.2147225647349,206.63,889.625,1.128236744759556,5,120.30579531442665,272.5,399,100
TX000433,AC00285,100.52,2023-01-30 17:28:00,Debit,Las Vegas,D000140,113.115.81.178,M038,ATM,50,Engineer,110,1,453.39,2024-11-04 08:11:28,2023-01-30 17:28:00,4.620255823406132,0.2217075806695743,0,0,17,0,1,0,0,1,1,1,1,1,100.52,7,2836.57,405.2242857142857,268.39,1221.65,410.2039768561142,1055.5399999999995,1188.428,5298.9857142857145,136.74,1.045071650974814,4.094715897812717,7,7,7,7,3,1,1.0,152.57142857142858,229.59999999999997,277,0.5714285714285714,0.1428571428571428,0.2857142857142857,31,336.8874193548387,326.03,854.64,804.64,30,30,30,3,0.3548387096774194,0.2903225806451613,0.3548387096774194,833,307.7208043217287,218.96,898.3219999999992,1.1236494597839135,5,122.09123649459784,263.0,403,100
TX000020,AC00285,71.48,2023-06-08 18:18:50,Credit,Columbus,D000039,120.170.93.69,M039,Online,18,Student,169,1,6568.59,2024-11-04 08:09:20,2023-06-08 18:18:50,4.283310661734724,0.01088209189491034,1,0,18,3,6,0,0,1,1,1,1,1,71.48,7,2836.57,405.2242857142857,268.39,1221.65,410.2039768561142,1055.5399999999995,1188.428,5298.9857142857145,136.74,1.045071650974814,4.094715897812717,7,7,7,7,3,1,1.0,152.57142857142858,229.59999999999997,277,0.5714285714285714,0.1428571428571428,0.2857142857142857,25,248.334,149.4,986.81,718.6219999999993,25,25,25,3,0.28,0.28,0.44,811,297.2147225647349,206.63,889.625,1.128236744759556,5,120.30579531442665,272.5,399,100
TX000400,AC00285,268.39,2023-06-26 18:25:14,Debit,Miami,D000015,65.164.3.100,M017,ATM,26,Student,171,1,136.74,2024-11-04 08:06:40,2023-06-26 18:25:14,5.596160143762447,1.9627760713619804,0,0,18,0,6,0,0,1,1,1,1,1,268.39,7,2836.57,405.2242857142857,268.39,1221.65,410.2039768561142,1055.5399999999995,1188.428,5298.9857142857145,136.74,1.045071650974814,4.094715897812717,7,7,7,7,3,1,1.0,152.57142857142858,229.59999999999997,277,0.5714285714285714,0.1428571428571428,0.2857142857142857,23,272.02086956521737,268.39,626.9,594.9929999999999,23,22,23,3,0.4347826086956521,0.2608695652173913,0.3043478260869565,833,307.7208043217287,218.96,898.3219999999992,1.1236494597839135,5,122.09123649459784,263.0,403,100
TX001675,AC00285,667.95,2023-07-27 17:51:27,Credit,Oklahoma City,D000250,221.23.158.87,M027,ATM,62,Doctor,253,1,13558.56,2024-11-04 08:08:19,2023-07-27 17:51:27,6.505709318919628,0.04926408114135652,0,0,17,3,7,0,0,1,1,1,1,1,667.95,7,2836.57,405.2242857142857,268.39,1221.65,410.2039768561142,1055.5399999999995,1188.428,5298.9857142857145,136.74,1.045071650974814,4.094715897812717,7,7,7,7,3,1,1.0,152.57142857142858,229.59999999999997,277,0.5714285714285714,0.1428571428571428,0.2857142857142857,19,255.55578947368423,192.73,927.45,693.8999999999995,19,17,19,3,0.3157894736842105,0.4736842105263157,0.2105263157894736,833,307.7208043217287,218.96,898.3219999999992,1.1236494597839135,5,122.09123649459784,263.0,403,100
TX000312,AC00285,1221.65,2023-09-27 16:55:35,Debit,Denver,D000098,83.207.115.164,M091,Online,27,Student,153,1,243.92,2024-11-04 08:10:41,2023-09-27 16:55:35,7.108775913208576,5.008404394863036,1,0,16,2,9,0,0,1,1,1,1,1,1221.65,7,2836.57,405.2242857142857,268.39,1221.65,410.2039768561142,1055.5399999999995,1188.428,5298.9857142857145,136.74,1.045071650974814,4.094715897812717,7,7,7,7,3,1,1.0,152.57142857142858,229.59999999999997,277,0.5714285714285714,0.1428571428571428,0.2857142857142857,31,287.6629032258064,175.07,1221.65,1091.0700000000002,30,30,31,3,0.3225806451612903,0.3225806451612903,0.3548387096774194,811,297.2147225647349,206.63,889.625,1.128236744759556,5,120.30579531442665,272.5,399,100
TX001878,AC00285,203.76,2023-10-02 16:33:09,Debit,Colorado Springs,D000088,221.105.243.251,M012,Branch,55,Retired,37,1,6747.16,2024-11-04 08:09:45,2023-10-02 16:33:09,5.321838561589383,0.030199372773132664,0,0,16,0,10,0,0,1,1,1,1,1,203.76,7,2836.57,405.2242857142857,268.39,1221.65,410.2039768561142,1055.5399999999995,1188.428,5298.9857142857145,136.74,1.045071650974814,4.094715897812717,7,7,7,7,3,1,1.0,152.57142857142858,229.59999999999997,277,0.5714285714285714,0.1428571428571428,0.2857142857142857,21,409.3409523809524,254.37,1831.02,1340.19,21,19,20,3,0.4285714285714285,0.238095238095238,0.3333333333333333,868,288.22926267281105,204.16,852.1234999999998,1.1221198156682028,5,116.67511520737328,263.29999999999995,400,100
TX001247,AC00285,302.82,2023-11-03 16:50:20,Debit,Jacksonville,D000290,79.47.176.19,M020,ATM,36,Engineer,175,1,9384.54,2024-11-04 08:07:31,2023-11-03 16:50:20,5.716435420779517,0.03226796411970834,0,0,16,4,11,0,0,1,1,1,1,1,302.82,7,2836.57,405.2242857142857,268.39,1221.65,410.2039768561142,1055.5399999999995,1188.428,5298.9857142857145,136.74,1.045071650974814,4.094715897812717,7,7,7,7,3,1,1.0,152.57142857142858,229.59999999999997,277,0.5714285714285714,0.1428571428571428,0.2857142857142857,22,363.5063636363636,205.14,1397.59,1137.0259999999996,22,22,22,3,0.3181818181818182,0.4090909090909091,0.2727272727272727,833,307.7208043217287,218.96,898.3219999999992,1.1236494597839135,5,122.09123649459784,263.0,403,100
TX000325,AC00286,233.24,2023-04-17 16:56:06,Debit,Louisville,D000351,45.241.13.208,M070,ATM,33,Engineer,72,1,6939.23,2024-11-04 08:07:39,2023-04-17 16:56:06,5.4563462307729464,0.03361179842719818,0,0,16,0,4,0,0,1,1,1,1,1,233.24,6,544.04,90.67333333333332,44.975,233.24,99.18299726599648,224.815,231.555,4575.341666666666,259.77,0.0225718667392257,0.0474374801529017,4,6,6,6,3,1,1.0,167.66666666666666,290.5,177,0.5,0.1666666666666666,0.3333333333333333,32,261.320625,121.23,1282.86,952.7495,30,32,30,3,0.46875,0.25,0.28125,833,307.7208043217287,218.96,898.3219999999992,1.1236494597839135,5,122.09123649459784,263.0,403,100
TX000676,AC00286,13.52,2023-05-15 16:51:28,Debit,Seattle,D000584,167.67.137.223,M001,ATM,26,Student,65,1,259.77,2024-11-04 08:06:30,2023-05-15 16:51:28,2.67552700939665,0.052046040728136254,0,0,16,0,5,0,0,1,1,1,1,1,13.52,6,544.04,90.67333333333332,44.975,233.24,99.18299726599648,224.815,231.555,4575.341666666666,259.77,0.0225718667392257,0.0474374801529017,4,6,6,6,3,1,1.0,167.66666666666666,290.5,177,0.5,0.1666666666666666,0.3333333333333333,32,260.0025,145.85000000000002,1362.55,707.5044999999999,31,31,32,3,0.375,0.28125,0.34375,833,307.7208043217287,218.96,898.3219999999992,1.1236494597839135,5,122.09123649459784,263.0,403,100
TX001091,AC00286,7.79,2023-06-16 17:33:15,Debit,Los Angeles,D000214,221.105.243.251,M097,Branch,34,Doctor,298,1,1319.85,2024-11-04 08:09:15,2023-06-16 17:33:15,2.1736147116970854,0.005902185854448686,0,0,17,4,6,0,0,1,1,1,1,1,7.79,6,544.04,90.67333333333332,44.975,233.24,99.18299726599648,224.815,231.555,4575.341666666666,259.77,0.0225718667392257,0.0474374801529017,4,6,6,6,3,1,1.0,167.66666666666666,290.5,177,0.5,0.1666666666666666,0.3333333333333333,26,300.9611538461538,288.885,958.9,610.19,25,26,26,3,0.3076923076923077,0.5,0.1923076923076923,868,288.22926267281105,204.16,852.1234999999998,1.1221198156682028,5,116.67511520737328,263.29999999999995,400,100
TX001554,AC00286,47.23,2023-08-03 18:18:56,Credit,Memphis,D000031,188.225.207.71,M034,Online,73,Retired,160,1,6659.81,2024-11-04 08:11:07,2023-08-03 18:18:56,3.8759812340808804,0.007091793910035406,1,0,18,3,8,0,0,1,1,1,1,1,47.23,6,544.04,90.67333333333332,44.975,233.24,99.18299726599648,224.815,231.555,4575.341666666666,259.77,0.0225718667392257,0.0474374801529017,4,6,6,6,3,1,1.0,167.66666666666666,290.5,177,0.5,0.1666666666666666,0.3333333333333333,21,360.0852380952381,299.09,1228.81,757.79,21,21,21,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,811,297.2147225647349,206.63,889.625,1.128236744759556,5,120.30579531442665,272.5,399,100
TX001141,AC00286,42.72,2023-08-17 16:55:10,Debit,Nashville,D000193,186.135.2.148,M001,ATM,37,Engineer,143,1,2669.66,2024-11-04 08:06:59,2023-08-17 16:55:10,3.777805663308338,0.016002037712661538,0,0,16,3,8,0,0,1,1,0,1,1,42.72,6,544.04,90.67333333333332,44.975,233.24,99.18299726599648,224.815,231.555,4575.341666666666,259.77,0.0225718667392257,0.0474374801529017,4,6,6,6,3,1,1.0,167.66666666666666,290.5,177,0.5,0.1666666666666666,0.3333333333333333,32,260.0025,145.85000000000002,1362.55,707.5044999999999,31,31,32,3,0.375,0.28125,0.34375,833,307.7208043217287,218.96,898.3219999999992,1.1236494597839135,5,122.09123649459784,263.0,403,100
TX002016,AC00286,199.54,2023-10-10 17:24:33,Debit,Portland,D000631,16.250.113.156,M070,Online,56,Engineer,268,1,9603.73,2024-11-04 08:10:49,2023-10-10 17:24:33,5.301013728095779,0.020777343802874427,1,0,17,1,10,0,0,1,1,0,1,1,199.54,6,544.04,90.67333333333332,44.975,233.24,99.18299726599648,224.815,231.555,4575.341666666666,259.77,0.0225718667392257,0.0474374801529017,4,6,6,6,3,1,1.0,167.66666666666666,290.5,177,0.5,0.1666666666666666,0.3333333333333333,32,261.320625,121.23,1282.86,952.7495,30,32,30,3,0.46875,0.25,0.28125,811,297.2147225647349,206.63,889.625,1.128236744759556,5,120.30579531442665,272.5,399,100
TX000691,AC00287,568.76,2023-10-09 16:48:50,Debit,Baltimore,D000221,63.191.171.41,M097,ATM,51,Retired,155,1,7484.32,2024-11-04 08:12:09,2023-10-09 16:48:50,6.345215219529468,0.07599354383563557,0,0,16,0,10,0,0,1,1,1,1,1,568.76,2,641.77,320.885,320.885,568.76,350.5481867732309,543.9725,563.8025,4740.825,1997.33,0.0562736715788561,0.0740215566099576,2,2,2,2,2,1,1.0,108.5,150.35,10,0.5,0.0,0.5,26,300.9611538461538,288.885,958.9,610.19,25,26,26,3,0.3076923076923077,0.5,0.1923076923076923,833,307.7208043217287,218.96,898.3219999999992,1.1236494597839135,5,122.09123649459784,263.0,403,100
TX001730,AC00287,73.01,2023-10-18 18:26:25,Credit,Milwaukee,D000670,182.84.41.229,M028,Online,25,Student,62,1,1997.33,2024-11-04 08:10:12,2023-10-18 18:26:25,4.304200219209375,0.0365537993220767,1,0,18,2,10,0,0,1,1,1,1,1,73.01,2,641.77,320.885,320.885,568.76,350.5481867732309,543.9725,563.8025,4740.825,1997.33,0.0562736715788561,0.0740215566099576,2,2,2,2,2,1,1.0,108.5,150.35,10,0.5,0.0,0.5,33,312.6157575757576,180.94,1142.83,845.4579999999999,32,33,32,3,0.1515151515151515,0.4242424242424242,0.4242424242424242,811,297.2147225647349,206.63,889.625,1.128236744759556,5,120.30579531442665,272.5,399,100
TX000739,AC00288,283.23,2023-02-06 16:48:45,Debit,El Paso,D000695,146.69.70.214,M061,Online,40,Engineer,98,1,2008.77,2024-11-04 08:07:38,2023-02-06 16:48:45,5.649783769557158,0.14099672934176588,1,0,16,0,2,0,0,1,1,1,1,1,283.23,3,1188.25,396.0833333333333,283.23,881.32,439.806687344944,821.511,869.3582,4081.38,2008.77,0.1763943048236247,0.3607833564383281,3,2,3,3,2,1,1.0,63.0,94.1,263,0.3333333333333333,0.0,0.6666666666666666,24,186.14,97.895,832.3,532.1709999999998,23,24,24,3,0.2916666666666667,0.375,0.3333333333333333,811,297.2147225647349,206.63,889.625,1.128236744759556,5,120.30579531442665,272.5,399,100
TX002314,AC00288,881.32,2023-08-31 17:29:03,Debit,El Paso,D000354,190.152.148.249,M015,Online,31,Engineer,59,1,2287.93,2024-11-04 08:06:52,2023-08-31 17:29:03,6.782554801997891,0.3852040927823906,1,0,17,3,8,0,0,1,1,1,0,1,881.32,3,1188.25,396.0833333333333,283.23,881.32,439.806687344944,821.511,869.3582,4081.38,2008.77,0.1763943048236247,0.3607833564383281,3,2,3,3,2,1,1.0,63.0,94.1,263,0.3333333333333333,0.0,0.6666666666666666,32,298.0234375,171.25,1416.69,859.6995,31,31,31,3,0.375,0.21875,0.40625,811,297.2147225647349,206.63,889.625,1.128236744759556,5,120.30579531442665,272.5,399,100
TX001856,AC00288,23.7,2023-10-26 17:51:32,Debit,San Francisco,D000142,200.13.225.150,M071,ATM,46,Doctor,32,1,7947.44,2024-11-04 08:11:44,2023-10-26 17:51:32,3.2068032436339315,0.0029820923467175613,0,0,17,3,10,0,0,1,1,1,1,1,23.7,3,1188.25,396.0833333333333,283.23,881.32,439.806687344944,821.511,869.3582,4081.38,2008.77,0.1763943048236247,0.3607833564383281,3,2,3,3,2,1,1.0,63.0,94.1,263,0.3333333333333333,0.0,0.6666666666666666,27,313.5111111111112,142.55,1512.99,836.534,25,27,25,3,0.1481481481481481,0.5185185185185185,0.3333333333333333,833,307.7208043217287,218.96,898.3219999999992,1.1236494597839135,5,122.09123649459784,263.0,403,100
TX001717,AC00289,651.55,2023-03-10 17:34:34,Debit,Phoenix,D000344,110.64.1.201,M043,Online,72,Retired,82,1,2325.78,2024-11-04 08:09:47,2023-03-10 17:34:34,6.480887764613537,0.2801425758239041,1,0,17,4,3,0,0,1,1,1,1,1,651.55,3,1039.22,346.4066666666667,293.85,651.55,282.5550223112895,615.78,644.396,4222.6033333333335,1919.97,0.1481105448736481,0.2674332448809844,3,3,3,3,1,1,1.0,134.0,172.8,153,0.0,0.0,1.0,24,223.7783333333333,181.885,836.45,633.8589999999997,23,23,24,3,0.2916666666666667,0.3333333333333333,0.375,811,297.2147225647349,206.63,889.625,1.128236744759556,5,120.30579531442665,272.5,399,100
TX001825,AC00289,93.82,2023-06-26 17:37:20,Debit,San Diego,D000018,16.250.113.156,M006,Online,39,Engineer,176,1,8422.06,2024-11-04 08:11:15,2023-06-26 17:37:20,4.551980357473973,0.011139792402332547,1,0,17,0,6,0,0,1,1,1,1,1,93.82,3,1039.22,346.4066666666667,293.85,651.55,282.5550223112895,615.78,644.396,4222.6033333333335,1919.97,0.1481105448736481,0.2674332448809844,3,3,3,3,1,1,1.0,134.0,172.8,153,0.0,0.0,1.0,16,383.873125,316.13,1154.79,951.6375,16,16,16,3,0.375,0.1875,0.4375,811,297.2147225647349,206.63,889.625,1.128236744759556,5,120.30579531442665,272.5,399,100
TX001663,AC00289,293.85,2023-08-10 16:23:08,Debit,Charlotte,D000460,206.168.209.111,M011,Online,25,Student,144,1,1919.97,2024-11-04 08:09:31,2023-08-10 16:23:08,5.686466752446513,0.15304926639470773,1,0,16,3,8,0,0,1,1,1,1,1,293.85,3,1039.22,346.4066666666667,293.85,651.55,282.5550223112895,615.78,644.396,4222.6033333333335,1919.97,0.1481105448736481,0.2674332448809844,3,3,3,3,1,1,1.0,134.0,172.8,153,0.0,0.0,1.0,26,184.53192307692308,129.025,680.76,477.4525,26,25,25,3,0.2307692307692307,0.5,0.2692307692307692,811,297.2147225647349,206.63,889.625,1.128236744759556,5,120.30579531442665,272.5,399,100
TX001914,AC00290,41.93,2023-02-13 16:44:18,Debit,Fresno,D000600,211.45.75.44,M055,ATM,48,Engineer,136,1,5081.26,2024-11-04 08:06:24,2023-02-13 16:44:18,3.7595708822364693,0.008251890279181098,0,0,16,0,2,0,0,1,1,1,1,1,41.93,4,1890.86,472.715,217.845,1413.24,640.5710569223891,1252.5794999999996,1381.1078999999995,3901.575,461.83,0.2442492976742027,0.6589162316082017,4,3,4,4,3,1,1.0,169.75,239.8,304,0.5,0.25,0.25,23,305.23,143.03,1151.18,946.2769999999996,22,22,23,3,0.3043478260869565,0.4347826086956521,0.2608695652173913,833,307.7208043217287,218.96,898.3219999999992,1.1236494597839135,5,122.09123649459784,263.0,403,100
TX000458,AC00290,93.52,2023-08-14 17:41:24,Debit,Philadelphia,D000430,190.251.45.32,M011,Online,51,Engineer,97,1,2791.2,2024-11-04 08:08:04,2023-08-14 17:41:24,4.548811452318707,0.033505302378893126,1,0,17,0,8,0,0,1,1,1,1,1,93.52,4,1890.86,472.715,217.845,1413.24,640.5710569223891,1252.5794999999996,1381.1078999999995,3901.575,461.83,0.2442492976742027,0.6589162316082017,4,3,4,4,3,1,1.0,169.75,239.8,304,0.5,0.25,0.25,26,184.53192307692308,129.025,680.76,477.4525,26,25,25,3,0.2307692307692307,0.5,0.2692307692307692,811,297.2147225647349,206.63,889.625,1.128236744759556,5,120.30579531442665,272.5,399,100
TX002216,AC00290,1413.24,2023-11-06 18:59:24,Debit,New York,D000356,166.41.54.117,M016,ATM,58,Engineer,199,1,7272.01,2024-11-04 08:11:26,2023-11-06 18:59:24,7.2543475633126375,0.19433966674960645,0,0,18,0,11,0,0,1,1,1,1,1,1413.24,4,1890.86,472.715,217.845,1413.24,640.5710569223891,1252.5794999999996,1381.1078999999995,3901.575,461.83,0.2442492976742027,0.6589162316082017,4,3,4,4,3,1,1.0,169.75,239.8,304,0.5,0.25,0.25,22,319.1859090909091,195.99,1413.24,1070.8024999999998,20,22,22,3,0.1818181818181818,0.3636363636363636,0.4545454545454545,833,307.7208043217287,218.96,898.3219999999992,1.1236494597839135,5,122.09123649459784,263.0,403,100
TX000624,AC00290,342.17,2023-12-14 16:09:42,Credit,New York,D000532,91.204.200.167,M033,Branch,21,Student,247,1,461.83,2024-11-04 08:08:32,2023-12-14 16:09:42,5.8382259512056915,0.7409003312891305,0,0,16,3,12,0,0,1,1,1,0,1,342.17,4,1890.86,472.715,217.845,1413.24,640.5710569223891,1252.5794999999996,1381.1078999999995,3901.575,461.83,0.2442492976742027,0.6589162316082017,4,3,4,4,3,1,1.0,169.75,239.8,304,0.5,0.25,0.25,27,324.457037037037,185.81,1919.11,850.991,25,27,26,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,868,288.22926267281105,204.16,852.1234999999998,1.1221198156682028,5,116.67511520737328,263.29999999999995,400,100
TX001543,AC00291,146.51,2023-01-25 17:12:17,Debit,Albuquerque,D000575,219.98.242.240,M097,ATM,53,Engineer,68,1,7089.9,2024-11-04 08:10:39,2023-01-25 17:12:17,4.993895970091958,0.020664607399255183,0,0,17,2,1,0,0,1,1,1,1,1,146.51,7,2828.13,404.0185714285714,306.37,1152.58,409.36843504877817,1029.7149999999997,1128.0069999999998,7245.484285714286,2583.07,0.0634874240816513,0.172201609485894,7,7,7,7,3,1,1.0,144.42857142857142,233.89999999999995,239,0.7142857142857143,0.1428571428571428,0.1428571428571428,26,300.9611538461538,288.885,958.9,610.19,25,26,26,3,0.3076923076923077,0.5,0.1923076923076923,833,307.7208043217287,218.96,898.3219999999992,1.1236494597839135,5,122.09123649459784,263.0,403,100
TX000032,AC00291,59.12,2023-02-06 16:24:24,Debit,Baltimore,D000282,187.199.178.27,M053,ATM,29,Doctor,257,1,9823.64,2024-11-04 08:06:58,2023-02-06 16:24:24,4.0963425648847736,0.0060181358437395895,0,0,16,0,2,0,0,1,1,1,1,1,59.12,7,2828.13,404.0185714285714,306.37,1152.58,409.36843504877817,1029.7149999999997,1128.0069999999998,7245.484285714286,2583.07,0.0634874240816513,0.172201609485894,7,7,7,7,3,1,1.0,144.42857142857142,233.89999999999995,239,0.7142857142857143,0.1428571428571428,0.1428571428571428,24,305.6141666666667,174.63,1087.9,962.1754999999996,24,24,22,3,0.4583333333333333,0.2083333333333333,0.3333333333333333,833,307.7208043217287,218.96,898.3219999999992,1.1236494597839135,5,122.09123649459784,263.0,403,100
