TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionDate_dt,amount_log,amount_to_balance,is_online,is_high_login,hour,dayofweek,month,is_weekend,is_night,new_device_for_account,new_ip_for_account,new_merchant_for_account,new_location_for_account,tx_count_rolling_1d,amount_sum_daily,acc_tx_count,acc_amount_sum,acc_amount_mean,acc_amount_median,acc_amount_max,acc_amount_std,acc_amount_p95,acc_amount_p99,acc_balance_mean,acc_balance_min,acc_ratio_mean,acc_ratio_p95,acc_unique_merchants,acc_unique_locations,acc_unique_devices,acc_unique_ips,acc_channel_nunique,acc_login_attempts_max,acc_login_attempts_mean,acc_duration_mean,acc_duration_p95,acc_active_days,acc_share_atm,acc_share_branch,acc_share_online,merch_tx_count,merch_amount_mean,merch_amount_median,merch_amount_max,merch_amount_p95,merch_unique_accounts,merch_unique_devices,merch_unique_ips,merch_channel_nunique,merch_share_atm,merch_share_branch,merch_share_online,chan_tx_count,chan_amount_mean,chan_amount_median,chan_amount_p95,chan_login_attempts_mean,chan_login_attempts_max,chan_duration_mean,chan_duration_p95,chan_unique_accounts,chan_unique_merchants,amount_to_balance_clip,tx_count_rolling_1d_clip,amount_sum_daily_clip,amount_log_clip,acc_unique_ips_clip,acc_unique_devices_clip,acc_ratio_p95_clip,amount_to_balance_scaled,amount_log_scaled,tx_count_rolling_1d_scaled,amount_sum_daily_scaled,acc_unique_ips_scaled,acc_unique_devices_scaled,acc_ratio_p95_scaled,score_amount,score_access,score_context,score_velocity,score_entity,risk_score,risk_reason,alert_top_1,alert_top_5
TX002138,AC00215,1.98,2023-12-25 17:41:33,Debit,Seattle,D000690,45.241.13.208,M074,ATM,66,Doctor,170,1,11619.1,2024-11-04 08:10:47,2023-12-25 17:41:33,1.091923300517313,0.0001704090678279,0,0,17,0,12,0,0,1,1,1,1,1,1.98,5,961.87,192.374,135.57,588.54,232.09395011503412,507.0199999999999,572.236,6968.138000000001,714.45,0.1750379698101229,0.6637375151086886,5,5,5,5,3,1,1.0,119.4,162.0,322,0.2,0.6,0.2,27,330.61925925925925,179.38,1176.28,1099.707,27,27,26,3,0.4814814814814814,0.4074074074074074,0.1111111111111111,833,307.7208043217287,218.96,898.3219999999992,1.1236494597839135,5,122.09123649459784,263.0,403,100,0.0001704090678279,1,1.98,1.091923300517313,5,5,0.6637375151086886,5.491851445806693e-05,0.12323183239318614,0.0,0.0012187703386728954,0.36363636363636365,0.36363636363636365,0.175235874155169,0.12339658793656033,8.0,0.0,0.001828155508009343,1.8992174475963899,10.02444219104096,new_device + new_ip + new_merchant + new_location,0,0
TX000563,AC00216,106.39,2023-02-13 18:42:09,Debit,Virginia Beach,D000485,211.42.9.0,M003,Online,37,Doctor,281,1,9410.99,2024-11-04 08:10:32,2023-02-13 18:42:09,4.676467067870125,0.0113048680319486,1,0,18,0,2,0,0,1,1,1,1,1,106.39,5,1347.03,269.406,235.83,624.0,223.28949870067785,563.17,611.834,5081.764,711.66,0.1306447270422336,0.3846331981084946,5,5,5,5,3,5,1.8,193.6,272.4,252,0.4,0.2,0.4,26,214.01692307692304,182.405,870.3,571.1075,26,25,25,3,0.4230769230769231,0.2692307692307692,0.3076923076923077,811,297.2147225647349,206.63,889.625,1.128236744759556,5,120.30579531442665,272.5,399,100,0.0113048680319486,1,106.39,4.676467067870125,5,5,0.3846331981084946,0.0049192910926735495,0.6363869841551626,0.0,0.07520238142055487,0.36363636363636365,0.36363636363636365,0.10148940644308733,0.6511448574331833,8.0,1.0,0.11280357213083231,1.7885977460282674,11.552546175592283,new_device + new_ip + new_merchant + new_location + online,0,0
TX002160,AC00216,624.0,2023-02-16 17:34:34,Debit,Houston,D000207,113.137.153.101,M097,Branch,26,Engineer,132,5,4976.18,2024-11-04 08:11:42,2023-02-16 17:34:34,6.437751649736401,0.1253973931810896,0,1,17,3,2,0,0,1,1,1,1,1,624.0,5,1347.03,269.406,235.83,624.0,223.28949870067785,563.17,611.834,5081.764,711.66,0.1306447270422336,0.3846331981084946,5,5,5,5,3,5,1.8,193.6,272.4,252,0.4,0.2,0.4,26,300.9611538461538,288.885,958.9,610.19,25,26,26,3,0.3076923076923077,0.5,0.1923076923076923,868,288.22926267281105,204.16,852.1234999999998,1.1221198156682028,5,116.67511520737328,263.29999999999995,400,100,0.1253973931810896,1,624.0,6.437751649736401,5,5,0.3846331981084946,0.05476352263577933,0.8885284882247542,0.0,0.4419743087464138,0.36363636363636365,0.36363636363636365,0.10148940644308733,1.0528190561320923,10.0,0.0,0.6629614631196207,1.7885977460282674,13.50437826527998,high_login + new_device + new_ip + new_merchant + new_location,0,0
TX000567,AC00216,319.85,2023-07-26 16:44:22,Debit,Denver,D000589,219.31.152.129,M083,ATM,60,Doctor,148,1,711.66,2024-11-04 08:07:45,2023-07-26 16:44:22,5.770973724196525,0.4494421493403459,0,0,16,2,7,0,0,1,1,1,1,1,319.85,5,1347.03,269.406,235.83,624.0,223.28949870067785,563.17,611.834,5081.764,711.66,0.1306447270422336,0.3846331981084946,5,5,5,5,3,5,1.8,193.6,272.4,252,0.4,0.2,0.4,22,256.1554545454546,207.635,841.28,647.5804999999999,22,22,22,3,0.2727272727272727,0.2272727272727272,0.5,833,307.7208043217287,218.96,898.3219999999992,1.1236494597839135,5,122.09123649459784,263.0,403,100,0.4494421493403459,1,319.85,5.770973724196525,5,5,0.3846331981084946,0.1963307448110949,0.7930740734430825,0.0,0.22645744914911087,0.36363636363636365,0.36363636363636365,0.10148940644308733,1.382066307876367,8.0,0.0,0.3396861737236663,1.7885977460282674,11.510350227628303,new_device + new_ip + new_merchant + new_location,0,0
TX002502,AC00216,235.83,2023-09-01 16:26:50,Credit,Memphis,D000299,157.47.114.20,M012,Online,53,Engineer,169,1,4120.75,2024-11-04 08:08:53,2023-09-01 16:26:50,5.467342584174642,0.0572298732026797,1,0,16,4,9,0,0,1,1,1,1,1,235.83,5,1347.03,269.406,235.83,624.0,223.28949870067785,563.17,611.834,5081.764,711.66,0.1306447270422336,0.3846331981084946,5,5,5,5,3,5,1.8,193.6,272.4,252,0.4,0.2,0.4,21,409.3409523809524,254.37,1831.02,1340.19,21,19,20,3,0.4285714285714285,0.238095238095238,0.3333333333333333,811,297.2147225647349,206.63,889.625,1.128236744759556,5,120.30579531442665,272.5,399,100,0.0572298732026797,1,235.83,5.467342584174642,5,5,0.3846331981084946,0.024982801724557267,0.7496069284310253,0.0,0.16692193527975233,0.36363636363636365,0.36363636363636365,0.10148940644308733,0.8245553336046971,8.0,1.0,0.2503829029196285,1.7885977460282674,11.863535982552595,new_device + new_ip + new_merchant + new_location + online,0,0
TX000891,AC00216,60.96,2023-10-23 16:35:48,Debit,Colorado Springs,D000090,184.185.209.72,M065,ATM,52,Retired,238,1,6189.24,2024-11-04 08:09:58,2023-10-23 16:35:48,4.126489015548668,0.0098493514551043,0,0,16,0,10,0,0,1,1,1,1,1,60.96,5,1347.03,269.406,235.83,624.0,223.28949870067785,563.17,611.834,5081.764,711.66,0.1306447270422336,0.3846331981084946,5,5,5,5,3,5,1.8,193.6,272.4,252,0.4,0.2,0.4,33,240.50181818181812,166.55,736.53,656.0079999999999,31,33,31,3,0.3333333333333333,0.4242424242424242,0.2424242424242424,833,307.7208043217287,218.96,898.3219999999992,1.1236494597839135,5,122.09123649459784,263.0,403,100,0.0098493514551043,1,60.96,4.126489015548668,5,5,0.3846331981084946,0.004283411527590559,0.557653374183594,0.0,0.04301125555665393,0.36363636363636365,0.36363636363636365,0.10148940644308733,0.5705036087663656,8.0,0.0,0.0645168833349809,1.7885977460282674,10.423618238129615,new_device + new_ip + new_merchant + new_location,0,0
TX000435,AC00217,79.76,2023-02-06 16:26:29,Debit,Raleigh,D000268,157.130.28.27,M055,Branch,39,Engineer,170,1,6452.14,2024-11-04 08:09:34,2023-02-06 16:26:29,4.391481793444637,0.0123617900417516,0,0,16,0,2,0,0,1,1,1,1,1,79.76,6,1395.58,232.59666666666664,62.99,1074.95,414.5652558363601,839.6,1027.88,2673.505,471.28,0.3676474266043918,1.543209701769953,6,6,6,6,2,1,1.0,124.0,219.25,302,0.3333333333333333,0.6666666666666666,0.0,23,305.23,143.03,1151.18,946.2769999999996,22,22,23,3,0.3043478260869565,0.4347826086956521,0.2608695652173913,868,288.22926267281105,204.16,852.1234999999998,1.1221198156682028,5,116.67511520737328,263.29999999999995,400,100,0.0123617900417516,1,79.76,4.391481793444637,6,6,1.543209701769953,0.005381034447996438,0.5955891389510741,0.0,0.05633269879331115,0.45454545454545453,0.45454545454545453,0.40761482090303935,0.6117322422950634,8.0,0.0,0.08449904818996673,2.6568767768091046,11.353108067294135,new_device + new_ip + new_merchant + new_location,0,0
TX000856,AC00217,1074.95,2023-06-02 16:49:03,Debit,Jacksonville,D000674,167.95.191.52,M089,Branch,20,Student,91,1,530.86,2024-11-04 08:09:58,2023-06-02 16:49:03,6.980959271240553,2.0249218249594527,0,0,16,4,6,0,0,1,1,1,1,1,1074.95,6,1395.58,232.59666666666664,62.99,1074.95,414.5652558363601,839.6,1027.88,2673.505,471.28,0.3676474266043918,1.543209701769953,6,6,6,6,2,1,1.0,124.0,219.25,302,0.3333333333333333,0.6666666666666666,0.0,22,323.84318181818185,241.755,1241.05,1056.437,22,22,21,3,0.2727272727272727,0.5,0.2272727272727272,868,288.22926267281105,204.16,852.1234999999998,1.1221198156682028,5,116.67511520737328,263.29999999999995,400,100,2.0249218249594527,1,1074.95,6.980959271240553,6,6,1.543209701769953,0.8846192513575484,0.9662928586838383,0.0,0.761511799574636,0.45454545454545453,0.45454545454545453,0.40761482090303935,3.6201506127564835,8.0,0.0,1.142267699361954,2.6568767768091046,15.41929508892754,new_device + new_ip + new_merchant + new_location + high_ratio,0,1
TX000071,AC00217,133.55,2023-07-18 16:12:00,Debit,Atlanta,D000201,40.226.196.34,M091,ATM,44,Engineer,220,1,3846.28,2024-11-04 08:10:18,2023-07-18 16:12:00,4.901935877172915,0.0347218611229461,0,0,16,1,7,0,0,1,1,1,1,1,133.55,6,1395.58,232.59666666666664,62.99,1074.95,414.5652558363601,839.6,1027.88,2673.505,471.28,0.3676474266043918,1.543209701769953,6,6,6,6,2,1,1.0,124.0,219.25,302,0.3333333333333333,0.6666666666666666,0.0,31,287.6629032258064,175.07,1221.65,1091.0700000000002,30,30,31,3,0.3225806451612903,0.3225806451612903,0.3548387096774194,833,307.7208043217287,218.96,898.3219999999992,1.1236494597839135,5,122.09123649459784,263.0,403,100,0.0347218611229461,1,133.55,4.901935877172915,6,6,1.543209701769953,0.01514960218575549,0.6686645872658118,0.0,0.09444761537308735,0.45454545454545453,0.45454545454545453,0.40761482090303935,0.7141133938230783,8.0,0.0,0.14167142305963104,2.6568767768091046,11.512661593691814,new_device + new_ip + new_merchant + new_location,0,0
TX001906,AC00217,40.83,2023-08-16 16:40:51,Debit,Indianapolis,D000627,1.238.163.61,M040,ATM,48,Engineer,24,1,3944.12,2024-11-04 08:12:04,2023-08-16 16:40:51,3.733613785454107,0.0103521191038785,0,0,16,2,8,0,0,1,1,1,1,1,40.83,6,1395.58,232.59666666666664,62.99,1074.95,414.5652558363601,839.6,1027.88,2673.505,471.28,0.3676474266043918,1.543209701769953,6,6,6,6,2,1,1.0,124.0,219.25,302,0.3333333333333333,0.6666666666666666,0.0,26,291.16,280.61,981.76,768.6425,25,26,26,3,0.3461538461538461,0.3076923076923077,0.3461538461538461,833,307.7208043217287,218.96,898.3219999999992,1.1236494597839135,5,122.09123649459784,263.0,403,100,0.0103521191038785,1,40.83,3.733613785454107,6,6,1.543209701769953,0.0045030584068679325,0.5014102477475673,0.0,0.02874739106974382,0.45454545454545453,0.45454545454545453,0.40761482090303935,0.5149194229681711,8.0,0.0,0.04312108660461573,2.6568767768091046,11.214917286381892,new_device + new_ip + new_merchant + new_location,0,0
TX001459,AC00217,46.22,2023-11-13 16:41:09,Debit,San Jose,D000638,49.31.186.82,M049,Branch,23,Student,217,1,471.28,2024-11-04 08:08:59,2023-11-13 16:41:09,3.854817531657367,0.0980733322014554,0,0,16,0,11,0,0,1,1,1,1,1,46.22,6,1395.58,232.59666666666664,62.99,1074.95,414.5652558363601,839.6,1027.88,2673.505,471.28,0.3676474266043918,1.543209701769953,6,6,6,6,2,1,1.0,124.0,219.25,302,0.3333333333333333,0.6666666666666666,0.0,24,270.90208333333334,188.775,1647.74,502.8404999999999,23,23,24,3,0.4583333333333333,0.25,0.2916666666666667,868,288.22926267281105,204.16,852.1234999999998,1.1221198156682028,5,116.67511520737328,263.29999999999995,400,100,0.0980733322014554,1,46.22,3.854817531657367,6,6,1.543209701769953,0.04282630921722714,0.5187615010210029,0.0,0.032566677189189694,0.45454545454545453,0.45454545454545453,0.40761482090303935,0.6472404286726844,8.0,0.0,0.04885001578378454,2.6568767768091046,11.352967221265574,new_device + new_ip + new_merchant + new_location,0,0
TX000958,AC00217,20.27,2023-12-04 16:27:40,Debit,Miami,D000649,86.103.2.29,M065,Branch,18,Student,22,1,796.35,2024-11-04 08:09:38,2023-12-04 16:27:40,3.0572976292121457,0.0254536321968663,0,0,16,0,12,0,0,1,1,1,1,1,20.27,6,1395.58,232.59666666666664,62.99,1074.95,414.5652558363601,839.6,1027.88,2673.505,471.28,0.3676474266043918,1.543209701769953,6,6,6,6,2,1,1.0,124.0,219.25,302,0.3333333333333333,0.6666666666666666,0.0,33,240.50181818181812,166.55,736.53,656.0079999999999,31,33,31,3,0.3333333333333333,0.4242424242424242,0.2424242424242424,868,288.22926267281105,204.16,852.1234999999998,1.1221198156682028,5,116.67511520737328,263.29999999999995,400,100,0.0254536321968663,1,20.27,3.0572976292121457,6,6,1.543209701769953,0.011100539830599877,0.4045903615025401,0.0,0.014178833998165484,0.45454545454545453,0.45454545454545453,0.40761482090303935,0.4378919809943397,8.0,0.0,0.021268250997248227,2.6568767768091046,11.116037008800694,new_device + new_ip + new_merchant + new_location,0,0
TX001533,AC00218,170.45,2023-01-05 16:56:49,Debit,San Francisco,D000560,50.202.8.53,M026,Branch,60,Engineer,199,1,2284.41,2024-11-04 08:09:17,2023-01-05 16:56:49,5.144291678908929,0.0746144518715665,0,0,16,3,1,0,0,1,1,1,1,1,170.45,7,1823.24,260.4628571428572,170.45,494.96,171.7989760072593,485.405,493.049,6312.392857142857,1616.3,0.0504080078277907,0.0742860465210586,7,7,7,7,3,3,1.2857142857142858,177.57142857142858,284.2,303,0.5714285714285714,0.2857142857142857,0.1428571428571428,45,308.1144444444444,185.99,1294.81,904.188,44,42,45,3,0.2,0.3333333333333333,0.4666666666666667,868,288.22926267281105,204.16,852.1234999999998,1.1221198156682028,5,116.67511520737328,263.29999999999995,400,100,0.0746144518715665,1,170.45,5.144291678908929,7,7,0.0742860465210586,0.03257769861476652,0.703359693893589,0.0,0.12059449066205817,0.5454545454545454,0.5454545454545454,0.01948778626010943,0.8010927897378886,8.0,0.0,0.18089173599308725,2.4837771339356185,11.465761659666594,new_device + new_ip + new_merchant + new_location,0,0
TX001450,AC00218,152.01,2023-02-23 16:41:55,Debit,Fort Worth,D000407,80.75.92.66,M095,ATM,42,Engineer,111,3,4625.12,2024-11-04 08:11:14,2023-02-23 16:41:55,5.030503278733722,0.0328661742830385,0,0,16,3,2,0,0,1,1,1,1,1,152.01,7,1823.24,260.4628571428572,170.45,494.96,171.7989760072593,485.405,493.049,6312.392857142857,1616.3,0.0504080078277907,0.0742860465210586,7,7,7,7,3,3,1.2857142857142858,177.57142857142858,284.2,303,0.5714285714285714,0.2857142857142857,0.1428571428571428,21,205.84,103.48,744.41,468.32,20,21,21,3,0.3809523809523809,0.2857142857142857,0.3333333333333333,833,307.7208043217287,218.96,898.3219999999992,1.1236494597839135,5,122.09123649459784,263.0,403,100,0.0328661742830385,1,152.01,5.030503278733722,7,7,0.0742860465210586,0.014338898027889414,0.6870700047307801,0.0,0.10752813889163482,0.5454545454545454,0.5454545454545454,0.01948778626010943,0.7300866988144483,8.0,0.0,0.16129220833745223,2.4837771339356185,11.375156041087518,new_device + new_ip + new_merchant + new_location,0,0
TX001483,AC00218,494.96,2023-03-31 16:34:38,Debit,Sacramento,D000320,45.182.28.148,M067,ATM,40,Engineer,132,1,6903.68,2024-11-04 08:08:34,2023-03-31 16:34:38,6.206495278311642,0.0716950959488169,0,0,16,4,3,0,0,1,1,1,1,1,494.96,7,1823.24,260.4628571428572,170.45,494.96,171.7989760072593,485.405,493.049,6312.392857142857,1616.3,0.0504080078277907,0.0742860465210586,7,7,7,7,3,3,1.2857142857142858,177.57142857142858,284.2,303,0.5714285714285714,0.2857142857142857,0.1428571428571428,25,346.5332,218.07,1169.59,1028.454,25,25,23,3,0.28,0.36,0.36,833,307.7208043217287,218.96,898.3219999999992,1.1236494597839135,5,122.09123649459784,263.0,403,100,0.0716950959488169,1,494.96,6.206495278311642,7,7,0.0742860465210586,0.03130230347051798,0.8554223508537395,0.0,0.3505381898496984,0.5454545454545454,0.5454545454545454,0.01948778626010943,0.9493292612652935,8.0,0.0,0.5258072847745476,2.4837771339356185,11.95891367997546,new_device + new_ip + new_merchant + new_location,0,0
TX000689,AC00218,77.03,2023-06-19 16:57:53,Debit,Fresno,D000681,121.67.144.20,M030,ATM,67,Doctor,259,1,11310.27,2024-11-04 08:08:06,2023-06-19 16:57:53,4.35709336812867,0.0068106243263859,0,0,16,0,6,0,0,1,1,1,1,1,77.03,7,1823.24,260.4628571428572,170.45,494.96,171.7989760072593,485.405,493.049,6312.392857142857,1616.3,0.0504080078277907,0.0742860465210586,7,7,7,7,3,3,1.2857142857142858,177.57142857142858,284.2,303,0.5714285714285714,0.2857142857142857,0.1428571428571428,26,317.32115384615383,195.105,1283.97,968.225,26,26,26,3,0.2692307692307692,0.3461538461538461,0.3846153846153846,833,307.7208043217287,218.96,898.3219999999992,1.1236494597839135,5,122.09123649459784,263.0,403,100,0.0068106243263859,1,77.03,4.35709336812867,7,7,0.0742860465210586,0.002955866025357477,0.5906661700163406,0.0,0.05439825517437103,0.5454545454545454,0.5454545454545454,0.01948778626010943,0.599533768092413,8.0,0.0,0.08159738276155655,2.4837771339356185,11.164908284789588,new_device + new_ip + new_merchant + new_location,0,0
TX001458,AC00218,118.83,2023-06-26 16:10:25,Debit,Virginia Beach,D000321,190.251.45.32,M039,Online,28,Student,295,1,1616.3,2024-11-04 08:08:28,2023-06-26 16:10:25,4.786074071694426,0.0735197673698734,1,0,16,0,6,0,0,1,1,1,1,1,118.83,7,1823.24,260.4628571428572,170.45,494.96,171.7989760072593,485.405,493.049,6312.392857142857,1616.3,0.0504080078277907,0.0742860465210586,7,7,7,7,3,3,1.2857142857142858,177.57142857142858,284.2,303,0.5714285714285714,0.2857142857142857,0.1428571428571428,25,248.334,149.4,986.81,718.6219999999993,25,25,25,3,0.28,0.28,0.44,811,297.2147225647349,206.63,889.625,1.128236744759556,5,120.30579531442665,272.5,399,100,0.0735197673698734,1,118.83,4.786074071694426,7,7,0.0742860465210586,0.032099457751066506,0.6520780741047133,0.0,0.08401720875374721,0.5454545454545454,0.5454545454545454,0.01948778626010943,0.7483764473579129,8.0,1.0,0.12602581313062083,2.4837771339356185,12.358179394424152,new_device + new_ip + new_merchant + new_location + online,0,0
TX001018,AC00218,463.11,2023-09-26 16:50:05,Credit,Las Vegas,D000210,49.31.186.82,M078,Branch,51,Doctor,159,1,10238.82,2024-11-04 08:07:18,2023-09-26 16:50:05,6.140121593095365,0.0452307980802431,0,0,16,1,9,0,0,1,1,1,1,1,463.11,7,1823.24,260.4628571428572,170.45,494.96,171.7989760072593,485.405,493.049,6312.392857142857,1616.3,0.0504080078277907,0.0742860465210586,7,7,7,7,3,3,1.2857142857142858,177.57142857142858,284.2,303,0.5714285714285714,0.2857142857142857,0.1428571428571428,25,302.108,199.09,1612.37,1332.5899999999972,24,23,25,3,0.32,0.36,0.32,868,288.22926267281105,204.16,852.1234999999998,1.1221198156682028,5,116.67511520737328,263.29999999999995,400,100,0.0452307980802431,1,463.11,6.140121593095365,7,7,0.0742860465210586,0.019740699510375947,0.845920444691965,0.0,0.32796968096206375,0.5454545454545454,0.5454545454545454,0.01948778626010943,0.9051425432230928,8.0,0.0,0.4919545214430956,2.4837771339356185,11.880874198601806,new_device + new_ip + new_merchant + new_location,0,0
TX000469,AC00218,346.85,2023-11-03 18:33:50,Debit,Kansas City,D000128,13.149.61.4,M025,ATM,44,Doctor,88,1,7208.15,2024-11-04 08:10:25,2023-11-03 18:33:50,5.85177135236965,0.0481191429146108,0,0,18,4,11,0,0,1,1,1,1,1,346.85,7,1823.24,260.4628571428572,170.45,494.96,171.7989760072593,485.405,493.049,6312.392857142857,1616.3,0.0504080078277907,0.0742860465210586,7,7,7,7,3,3,1.2857142857142858,177.57142857142858,284.2,303,0.5714285714285714,0.2857142857142857,0.1428571428571428,31,269.83612903225804,217.61,885.33,712.15,31,29,30,3,0.4193548387096774,0.3548387096774194,0.2258064516129032,833,307.7208043217287,218.96,898.3219999999992,1.1236494597839135,5,122.09123649459784,263.0,403,100,0.0481191429146108,1,346.85,5.85177135236965,7,7,0.0742860465210586,0.021002546669182925,0.8046408785480478,0.0,0.2455893091166505,0.5454545454545454,0.5454545454545454,0.01948778626010943,0.8676485185555965,8.0,0.0,0.3683839636749757,2.4837771339356185,11.71980961616619,new_device + new_ip + new_merchant + new_location,0,0
TX000717,AC00219,194.29,2023-01-23 16:05:42,Credit,Seattle,D000307,160.65.101.37,M059,Branch,39,Engineer,10,1,2988.41,2024-11-04 08:08:57,2023-01-23 16:05:42,5.274485633294691,0.0650145060416525,0,0,16,0,1,0,0,1,1,1,1,1,194.29,10,1428.99,142.899,106.035,408.46,122.7504161975293,355.72449999999986,397.9129,5530.194,246.57,0.0742749849145583,0.2561540415607392,9,9,10,10,3,1,1.0,94.6,165.24999999999997,339,0.1,0.7,0.2,27,256.05111111111114,194.29,792.57,681.7719999999999,27,27,26,3,0.4074074074074074,0.4074074074074074,0.1851851851851851,868,288.22926267281105,204.16,852.1234999999998,1.1221198156682028,5,116.67511520737328,263.29999999999995,400,100,0.0650145060416525,1,194.29,5.274485633294691,10,10,0.2561540415607392,0.02838371726391105,0.7219979649700379,0.0,0.13748721442598946,0.8181818181818182,0.8181818181818182,0.06754194166769316,0.807149116761771,8.0,0.0,0.2062308216389842,3.7831310943197214,12.796511032720476,new_device + new_ip + new_merchant + new_location + many_ips + many_devices,0,0
TX000475,AC00219,88.6,2023-02-14 17:01:44,Credit,Raleigh,D000403,170.54.231.239,M054,Branch,28,Student,105,1,246.57,2024-11-04 08:08:47,2023-02-14 17:01:44,4.4953553199808844,0.3593300077042652,0,0,17,1,2,0,0,1,1,1,1,1,88.6,10,1428.99,142.899,106.035,408.46,122.7504161975293,355.72449999999986,397.9129,5530.194,246.57,0.0742749849145583,0.2561540415607392,9,9,10,10,3,1,1.0,94.6,165.24999999999997,339,0.1,0.7,0.2,27,349.355925925926,327.8,1250.94,1042.8729999999998,27,27,27,3,0.3703703703703703,0.3333333333333333,0.2962962962962963,868,288.22926267281105,204.16,852.1234999999998,1.1221198156682028,5,116.67511520737328,263.29999999999995,400,100,0.3593300077042652,1,88.6,4.4953553199808844,10,10,0.2561540415607392,0.1569629558461071,0.6104594373023547,0.0,0.06259661146416487,0.8181818181818182,0.8181818181818182,0.06754194166769316,1.081348304840676,8.0,0.0,0.0938949171962473,3.7831310943197214,12.958374316356643,new_device + new_ip + new_merchant + new_location + many_ips + many_devices,0,0
TX000622,AC00219,408.46,2023-03-01 16:17:46,Debit,Raleigh,D000669,201.95.180.152,M058,Branch,64,Retired,28,1,3140.79,2024-11-04 08:08:20,2023-03-01 16:17:46,6.014839218424433,0.1300500829408747,0,0,16,2,3,0,0,1,1,1,0,1,408.46,10,1428.99,142.899,106.035,408.46,122.7504161975293,355.72449999999986,397.9129,5530.194,246.57,0.0742749849145583,0.2561540415607392,9,9,10,10,3,1,1.0,94.6,165.24999999999997,339,0.1,0.7,0.2,27,348.9725925925926,287.05,1142.76,777.404,24,27,26,3,0.2962962962962963,0.3333333333333333,0.3703703703703703,868,288.22926267281105,204.16,852.1234999999998,1.1221198156682028,5,116.67511520737328,263.29999999999995,400,100,0.1300500829408747,1,408.46,6.014839218424433,10,10,0.2561540415607392,0.056796168905829135,0.8279853042222363,0.0,0.28924537921295107,0.8181818181818182,0.8181818181818182,0.06754194166769316,0.9983738109397237,7.0,0.0,0.43386806881942663,3.7831310943197214,12.215372974078871,new_device + new_ip + new_merchant + many_ips + many_devices,0,0
TX000313,AC00219,100.66,2023-06-16 18:58:50,Debit,Dallas,D000511,86.220.59.252,M024,Branch,50,Doctor,144,1,14473.33,2024-11-04 08:11:54,2023-06-16 18:58:50,4.621633912018757,0.0069548611135096,0,0,18,4,6,0,0,1,1,1,1,1,100.66,10,1428.99,142.899,106.035,408.46,122.7504161975293,355.72449999999986,397.9129,5530.194,246.57,0.0742749849145583,0.2561540415607392,9,9,10,10,3,1,1.0,94.6,165.24999999999997,339,0.1,0.7,0.2,20,299.4425,180.92,953.17,872.306,20,20,20,3,0.35,0.35,0.3,868,288.22926267281105,204.16,852.1234999999998,1.1221198156682028,5,116.67511520737328,263.29999999999995,400,100,0.0069548611135096,1,100.66,4.621633912018757,10,10,0.2561540415607392,0.003018879547102477,0.6285371939897387,0.0,0.07114217558299923,0.8181818181818182,0.8181818181818182,0.06754194166769316,0.6375938326310462,8.0,0.0,0.10671326337449885,3.7831310943197214,12.527438190325265,new_device + new_ip + new_merchant + new_location + many_ips + many_devices,0,0
TX001685,AC00219,291.27,2023-06-19 17:58:54,Debit,Detroit,D000119,184.59.28.72,M097,Branch,77,Retired,121,1,6878.86,2024-11-04 08:10:16,2023-06-19 17:58:54,5.677678032570093,0.0423427719127817,0,0,17,0,6,0,0,1,1,1,1,1,291.27,10,1428.99,142.899,106.035,408.46,122.7504161975293,355.72449999999986,397.9129,5530.194,246.57,0.0742749849145583,0.2561540415607392,9,9,10,10,3,1,1.0,94.6,165.24999999999997,339,0.1,0.7,0.2,26,300.9611538461538,288.885,958.9,610.19,25,26,26,3,0.3076923076923077,0.5,0.1923076923076923,868,288.22926267281105,204.16,852.1234999999998,1.1221198156682028,5,116.67511520737328,263.29999999999995,400,100,0.0423427719127817,1,291.27,5.677678032570093,10,10,0.2561540415607392,0.018478991569340176,0.7797180739344878,0.0,0.20620602107976702,0.8181818181818182,0.8181818181818182,0.06754194166769316,0.8351550486425083,8.0,0.0,0.3093090316196505,3.7831310943197214,12.92759517458188,new_device + new_ip + new_merchant + new_location + many_ips + many_devices,0,0
TX002201,AC00219,68.68,2023-09-18 16:15:19,Debit,Sacramento,D000362,195.226.203.234,M094,Online,49,Engineer,141,1,4718.51,2024-11-04 08:06:27,2023-09-18 16:15:19,4.243913332544247,0.0145554422900418,1,0,16,0,9,0,0,1,1,1,1,2,102.33,10,1428.99,142.899,106.035,408.46,122.7504161975293,355.72449999999986,397.9129,5530.194,246.57,0.0742749849145583,0.2561540415607392,9,9,10,10,3,1,1.0,94.6,165.24999999999997,339,0.1,0.7,0.2,27,249.28,132.36,877.81,663.692,25,27,27,3,0.3703703703703703,0.2592592592592592,0.3703703703703703,811,297.2147225647349,206.63,889.625,1.128236744759556,5,120.30579531442665,272.5,399,100,0.0145554422900418,2,102.33,4.243913332544247,10,10,0.2561540415607392,0.006339387420252085,0.5744635729478602,1.0,0.07232551655136188,0.8181818181818182,0.8181818181818182,0.06754194166769316,0.5934817352086165,8.0,1.0,2.108488274827043,3.7831310943197214,15.48510110435538,new_device + new_ip + new_merchant + new_location + online + high_velocity + many_ips + many_devices,0,1
