AccountID,tx_count,amount_sum,amount_mean,amount_median,amount_max,amount_std,amount_p95,amount_p99,balance_mean,balance_min,ratio_mean,ratio_p95,unique_merchants,unique_locations,unique_devices,unique_ips,channel_nunique,login_attempts_max,login_attempts_mean,duration_mean,duration_p95,first_tx_date,last_tx_date,active_days,share_atm,share_branch,share_online
AC00186,2,456.83000000000004,228.41500000000002,228.41500000000002,257.6,41.27382281785879,254.68150000000003,257.0163,8892.369999999999,7950.74,0.02632940218734564,0.03179249014741678,2,2,2,2,2,1,1.0,173.5,281.05,2023-09-04 16:04:27,2023-12-18 16:30:46,106,0.5,0.0,0.5
AC00187,5,953.1800000000001,190.63600000000002,119.95,343.86,139.55403104174383,341.882,343.4644,4231.834,2104.82,0.05517604230081237,0.0966561977860173,5,5,5,5,2,5,1.8,109.2,233.39999999999998,2023-02-13 16:44:51,2023-10-02 17:44:05,232,0.2,0.8,0.0
AC00188,5,554.78,110.95599999999999,92.5,220.41,87.07078344657293,212.20399999999998,218.7688,6394.692,552.06,0.032629350517308406,0.0793028157376077,5,5,5,5,2,1,1.0,136.4,169.4,2023-03-13 17:16:57,2023-09-25 16:22:10,196,0.0,0.2,0.8
AC00189,5,1510.07,302.014,350.72,555.71,220.4309405006475,533.326,551.2332,2049.5119999999997,213.0,0.21720217068138367,0.5707598821513648,5,5,5,5,3,5,1.8,79.0,116.6,2023-01-23 17:35:42,2023-10-09 18:28:04,260,0.6,0.2,0.2
AC00190,5,1104.1399999999999,220.82799999999997,106.41,602.8,246.93183061322813,548.7579999999999,591.9916,2487.6400000000003,690.16,0.08867055371199886,0.19886060009533063,4,5,5,5,2,1,1.0,101.8,167.0,2023-01-09 16:05:02,2023-08-30 17:54:55,234,0.0,0.6,0.4
AC00191,3,511.29999999999995,170.4333333333333,83.07,372.08,175.149094297782,343.179,366.2998,11100.473333333333,6704.76,0.014844594759018294,0.02635925641803943,3,3,3,3,1,4,2.0,143.66666666666666,269.59999999999997,2023-01-06 16:13:53,2023-12-28 18:53:29,357,0.0,1.0,0.0
AC00192,4,2250.17,562.5425,564.665,788.84,249.38623516879733,785.6255,788.1971,7032.6275000000005,1913.73,0.14411048417291333,0.3593637690816628,4,4,4,4,2,1,1.0,96.5,212.99999999999994,2023-02-20 16:08:48,2023-09-07 16:28:19,200,0.75,0.0,0.25
AC00193,2,531.48,265.74,265.74,435.98,240.75571685839572,418.956,432.5752,5706.585,4079.09,0.041428925040058774,0.057644081473848925,2,2,2,2,2,1,1.0,61.0,100.6,2023-05-22 16:24:02,2023-10-12 16:29:09,144,0.0,0.5,0.5
AC00194,5,944.42,188.884,146.92,361.38,159.14833718892572,359.51,361.006,4145.79,459.37,0.058188757828026905,0.09704692263147348,4,5,5,5,3,3,1.4,135.6,261.4,2023-01-30 17:11:53,2023-09-08 16:28:54,221,0.2,0.2,0.6
AC00195,2,978.6600000000001,489.33000000000004,489.33000000000004,584.98,135.26952724098658,575.415,583.067,8328.465,6521.05,0.06427332557279858,0.08716310363707824,2,2,2,2,2,1,1.0,131.0,140.0,2023-06-12 16:25:22,2023-09-18 16:40:55,99,0.5,0.5,0.0
AC00196,6,2027.38,337.8966666666667,344.625,874.72,323.7566932538487,765.5500000000001,852.8860000000001,5811.728333333333,3473.24,0.07201415500621272,0.17252715362160392,6,5,6,6,3,1,1.0,140.83333333333334,228.5,2023-03-03 16:21:27,2023-12-20 18:58:27,293,0.3333333333333333,0.5,0.16666666666666666
AC00197,4,602.33,150.5825,128.82,318.92,135.93671943837202,301.31149999999997,315.3983,4838.825,1167.25,0.08949005977580597,0.24330136875659003,4,4,4,4,2,1,1.0,118.5,260.29999999999995,2023-03-27 17:25:28,2023-11-06 16:31:43,224,0.0,0.5,0.5
AC00198,2,1067.8200000000002,533.9100000000001,533.9100000000001,561.58,39.131289270863526,558.813,561.0266,5989.475,230.09,1.123990608650304,2.0925633443976475,2,2,2,2,2,1,1.0,43.5,61.949999999999996,2023-01-13 16:44:26,2023-06-23 17:38:26,162,0.5,0.0,0.5
AC00199,1,7.08,7.08,7.08,7.08,0.0,7.08,7.08,13316.71,13316.71,0.0005316628506590193,0.0005316628506590193,1,1,1,1,1,1,1.0,139.0,139.0,2023-02-15 16:36:48,2023-02-15 16:36:48,1,1.0,0.0,0.0
AC00200,7,1547.47,221.06714285714287,146.01,697.32,227.22308705427847,574.8779999999997,672.8315999999999,5245.604285714285,221.79,0.17733730208553253,0.5645946377985394,7,5,7,7,2,4,1.7142857142857142,144.42857142857142,267.8,2023-01-23 16:19:25,2023-10-12 16:02:13,262,0.42857142857142855,0.0,0.5714285714285714
AC00201,5,1035.32,207.064,231.46,384.1,153.08913557140494,370.01,381.28200000000004,2108.826,672.79,0.18132466749254067,0.48997950298479565,5,5,5,5,2,1,1.0,122.6,172.8,2023-01-30 16:08:07,2023-11-27 17:04:28,302,0.0,0.8,0.2
AC00202,12,3722.12,310.1766666666667,271.095,649.28,201.27868203668325,645.65,648.554,3980.2966666666666,319.65,0.17057455617740566,0.5347425479199401,12,11,12,12,3,1,1.0,110.91666666666667,220.94999999999993,2023-03-02 17:53:32,2023-12-22 16:25:16,295,0.4166666666666667,0.5,0.08333333333333333
AC00203,6,2741.2799999999997,456.87999999999994,352.565,1001.83,360.79558866482836,943.865,990.2370000000001,5597.166666666667,712.13,0.23332816351439176,0.6145206134512285,6,6,6,5,2,1,1.0,138.5,259.25,2023-02-16 18:56:44,2023-12-15 16:04:20,302,0.0,0.3333333333333333,0.6666666666666666
AC00204,7,2658.75,379.82142857142856,338.69,752.69,266.5383178474577,743.0210000000001,750.7562,4325.5257142857145,289.71,0.3044454264468932,1.026952568003551,7,7,7,7,3,1,1.0,110.28571428571429,238.29999999999993,2023-05-29 18:55:01,2024-01-01 16:30:58,217,0.14285714285714285,0.5714285714285714,0.2857142857142857
AC00205,4,1658.0099999999998,414.50249999999994,168.45,1294.81,594.6402666809012,1138.4349999999995,1263.5349999999996,6163.795,1584.6,0.07702246094963047,0.15490585395318773,4,4,4,4,2,1,1.0,123.5,262.94999999999993,2023-03-29 16:10:33,2023-12-12 16:57:29,259,0.5,0.5,0.0
AC00206,2,510.91,255.455,255.455,436.8,256.4605584685489,418.6655,433.17310000000003,2588.2200000000003,1256.33,0.1832922167537737,0.33124063826153477,2,2,2,2,1,4,2.5,81.5,90.95,2023-07-03 16:15:11,2023-09-08 16:09:45,67,0.0,0.0,1.0
AC00207,2,258.82,129.41,129.41,220.68,129.07527183779237,211.553,218.8546,3334.205,1119.21,0.03692275139212201,0.03948338016335338,2,2,2,2,1,1,1.0,195.5,214.85,2023-10-09 18:23:25,2023-12-28 16:51:20,80,0.0,0.0,1.0
AC00208,4,2470.8399999999997,617.7099999999999,517.335,1241.05,447.4228783451586,1144.7139999999997,1221.7827999999997,3018.8075,756.74,0.5524132521370925,1.4574507291414862,4,4,4,4,2,1,1.0,141.25,155.9,2023-07-25 17:42:45,2023-12-29 17:17:48,157,0.5,0.5,0.0
AC00209,5,1377.83,275.566,276.16,428.61,105.02283432663585,406.07599999999996,424.1032,3774.782,1733.34,0.10624448662016299,0.19388229698308146,5,5,5,5,2,1,1.0,91.6,125.39999999999999,2023-02-13 16:14:17,2023-12-01 17:45:19,292,0.8,0.2,0.0
AC00210,4,1043.15,260.7875,287.71,343.88,102.10976002158984,342.30649999999997,343.5653,6364.28,3959.62,0.04272161174361545,0.054892635852656656,4,4,4,4,2,1,1.0,125.0,225.99999999999994,2023-03-13 16:08:41,2023-12-11 16:37:20,274,0.25,0.0,0.75
AC00211,4,1989.56,497.39,423.51,917.81,295.69155156457657,845.4634999999998,903.3406999999999,7203.62,3173.17,0.10460701459263627,0.25521212025418727,4,4,4,4,2,2,1.25,84.5,108.39999999999999,2023-01-10 17:40:16,2023-08-30 18:38:56,233,0.75,0.25,0.0
AC00212,3,936.99,312.33,164.52,608.79,256.7422347413841,564.3629999999999,599.9046,8039.32,2991.17,0.07821918370602153,0.184798340623186,3,3,3,3,3,1,1.0,203.66666666666666,279.0,2023-09-28 16:20:57,2023-12-25 16:11:46,88,0.3333333333333333,0.3333333333333333,0.3333333333333333
AC00213,6,1576.72,262.7866666666667,108.86500000000001,777.92,285.1201848811596,689.2175,760.1795000000001,5226.291666666667,412.78,0.20646852723012346,0.7963096566946737,6,6,6,6,3,1,1.0,96.5,160.25,2023-02-17 16:53:25,2023-12-04 17:06:43,291,0.3333333333333333,0.5,0.16666666666666666
AC00214,2,215.44,107.72,107.72,114.1,9.02268252794034,113.46199999999999,113.9724,3292.69,703.26,0.08174905044376264,0.13786520450669507,2,1,2,2,2,1,1.0,97.0,142.9,2023-03-03 17:49:53,2023-05-22 17:45:02,80,0.5,0.5,0.0
AC00215,5,961.87,192.374,135.57,588.54,232.09395011503418,507.01999999999987,572.236,6968.138000000001,714.45,0.17503796981012298,0.6637375151086886,5,5,5,5,3,1,1.0,119.4,162.0,2023-02-06 17:57:28,2023-12-25 17:41:33,322,0.2,0.6,0.2
AC00216,5,1347.03,269.406,235.83,624.0,223.28949870067783,563.17,611.834,5081.764,711.66,0.13064472704223368,0.3846331981084946,5,5,5,5,3,5,1.8,193.6,272.4,2023-02-13 18:42:09,2023-10-23 16:35:48,252,0.4,0.2,0.4
AC00217,6,1395.58,232.59666666666666,62.99,1074.95,414.5652558363601,839.6,1027.88,2673.505,471.28,0.36764742660439187,1.5432097017699533,6,6,6,6,2,1,1.0,124.0,219.25,2023-02-06 16:26:29,2023-12-04 16:27:40,302,0.3333333333333333,0.6666666666666666,0.0
AC00218,7,1823.24,260.46285714285716,170.45,494.96,171.7989760072593,485.405,493.049,6312.392857142857,1616.3,0.05040800782779076,0.07428604652105864,7,7,7,7,3,3,1.2857142857142858,177.57142857142858,284.2,2023-01-05 16:56:49,2023-11-03 18:33:50,303,0.5714285714285714,0.2857142857142857,0.14285714285714285
AC00219,10,1428.99,142.899,106.035,408.46,122.7504161975293,355.72449999999986,397.9129,5530.194,246.57,0.07427498491455835,0.25615404156073923,9,9,10,10,3,1,1.0,94.6,165.24999999999997,2023-01-23 16:05:42,2023-12-27 17:18:17,339,0.1,0.7,0.2
AC00220,6,2551.05,425.175,302.56500000000005,1360.01,488.14155400867065,1140.9875,1316.2055000000003,6363.110000000001,3138.0,0.08230413576547967,0.19306469327539316,6,5,6,6,3,1,1.0,178.66666666666666,244.25,2023-04-11 16:06:20,2023-11-06 16:34:10,210,0.5,0.3333333333333333,0.16666666666666666
AC00221,1,170.24,170.24,170.24,170.24,0.0,170.24,170.24,5172.99,5172.99,0.03290940055943798,0.03290940055943798,1,1,1,1,1,1,1.0,133.0,133.0,2023-06-05 16:24:12,2023-06-05 16:24:12,1,0.0,1.0,0.0
AC00222,4,1645.99,411.4975,331.37,918.95,378.75172962201333,851.8834999999999,905.5366999999999,3920.585,101.25,0.6192349190111532,1.6703889652998094,4,4,4,4,2,1,1.0,96.0,138.85,2023-05-01 16:43:40,2023-10-09 16:17:07,161,0.5,0.0,0.5
AC00223,2,822.4,411.2,411.2,810.36,564.4974855568446,770.444,802.3768,7726.22,6213.32,0.04482371220006636,0.08342105802133847,2,2,2,2,2,1,1.0,62.5,66.55,2023-01-17 16:59:03,2023-11-15 16:08:52,302,0.5,0.0,0.5
AC00224,2,480.7,240.35,240.35,302.76,88.26106842770486,296.519,301.5118,4353.315,123.24,0.739561088186901,1.3734205683991878,2,2,2,2,2,3,2.0,130.5,168.75,2023-09-26 16:08:25,2023-11-16 17:14:01,52,0.5,0.0,0.5
AC00225,11,2926.3,266.02727272727276,220.8,615.16,194.6182164182433,602.525,612.6329999999999,4387.590909090909,214.61,0.38213733314143555,1.6642766001877383,11,10,11,10,3,3,1.1818181818181819,95.63636363636364,199.0,2023-02-06 16:40:27,2023-11-13 16:11:52,280,0.36363636363636365,0.36363636363636365,0.2727272727272727
AC00227,5,1642.8799999999999,328.57599999999996,194.68,997.37,387.781341518645,859.4099999999999,969.778,6610.35,906.2,0.21425331240818793,0.7216189185798765,5,5,5,5,3,5,1.8,169.8,261.0,2023-01-09 16:12:01,2023-12-22 18:24:01,348,0.4,0.4,0.2
AC00228,8,2509.8999999999996,313.73749999999995,246.5,1079.11,340.524461665909,855.8624999999996,1034.4604999999997,6111.245,2038.31,0.09477507913302036,0.36805366666151124,8,8,8,8,3,5,1.75,105.5,213.6,2023-01-20 16:34:35,2023-12-21 18:44:40,336,0.375,0.125,0.5
AC00229,5,1103.31,220.66199999999998,115.92,507.25,201.3813451390173,475.53999999999996,500.908,4422.44,914.16,0.059657908798382966,0.1330951768760665,5,5,5,5,3,1,1.0,126.4,205.0,2023-01-17 18:42:28,2023-12-25 17:18:58,342,0.4,0.4,0.2
AC00230,3,1356.75,452.25,584.82,697.82,332.3170845743565,686.5200000000001,695.5600000000001,6717.666666666667,1257.9,0.06987442357990435,0.09792526987933843,3,3,3,3,2,1,1.0,103.66666666666667,148.6,2023-07-18 16:05:40,2023-11-27 16:10:37,133,0.0,0.3333333333333333,0.6666666666666666
AC00231,5,1587.27,317.454,284.89,776.21,279.57098504673195,682.986,757.5652,7652.6179999999995,4895.87,0.05030276699311085,0.13306021139864754,5,4,5,5,2,1,1.0,113.4,165.4,2023-02-22 17:15:20,2023-12-18 17:53:03,300,0.0,0.4,0.6
AC00232,5,1310.56,262.11199999999997,94.3,703.89,296.3042660340887,649.5319999999999,693.0183999999999,6050.3820000000005,1715.22,0.08865155011968602,0.20277938552112526,5,5,5,5,3,1,1.0,156.6,269.59999999999997,2023-03-20 16:28:17,2023-12-25 17:53:56,281,0.2,0.4,0.4
AC00233,6,814.72,135.78666666666666,52.605,445.79,174.64460125256284,394.62,435.55600000000004,6186.758333333334,717.99,0.11953806926865139,0.4824384376447909,6,6,6,6,2,1,1.0,125.5,207.75,2023-04-07 16:16:00,2023-11-27 17:01:48,235,0.6666666666666666,0.3333333333333333,0.0
AC00235,7,1353.3000000000002,193.32857142857145,107.47,545.87,192.47532564189203,474.17899999999986,531.5317999999999,6119.731428571429,3293.01,0.032220861141989104,0.09107481382961706,6,7,7,7,3,1,1.0,91.71428571428571,148.2,2023-01-02 16:31:28,2023-11-30 16:31:03,332,0.14285714285714285,0.42857142857142855,0.42857142857142855
AC00236,6,2072.3999999999996,345.3999999999999,294.18499999999995,922.55,311.6841375495391,785.775,895.195,5299.056666666666,1307.23,0.1142401875855066,0.26431475220630696,5,6,6,6,2,1,1.0,101.66666666666667,179.5,2023-01-11 17:04:19,2023-12-05 17:57:39,329,0.5,0.5,0.0
AC00237,5,1829.65,365.93,167.92,885.33,356.6514134978299,826.266,873.5172,10119.09,6675.03,0.04181482408229067,0.10327340921057897,5,5,4,5,2,3,1.6,76.4,139.2,2023-02-06 16:42:16,2023-10-24 17:09:41,261,0.6,0.0,0.4
AC00238,1,335.68,335.68,335.68,335.68,0.0,335.68,335.68,1188.95,1188.95,0.2823331510994724,0.2823331510994724,1,1,1,1,1,1,1.0,142.0,142.0,2023-11-06 17:20:40,2023-11-06 17:20:40,1,0.0,0.0,1.0
AC00239,5,1036.1399999999999,207.22799999999998,232.12,302.63,91.60973458099308,297.88,301.68,4056.996,1334.09,0.0815601162121821,0.18883964650916893,5,5,5,5,3,2,1.2,90.4,197.4,2023-02-28 17:24:26,2023-12-28 17:31:03,304,0.2,0.4,0.4
AC00240,2,1501.3200000000002,750.6600000000001,750.6600000000001,1151.18,566.420816001672,1111.128,1143.1696,1751.655,1100.06,0.5960822823691238,1.0014314015175136,2,2,2,2,2,1,1.0,71.5,101.64999999999999,2023-03-24 18:50:42,2023-08-25 17:26:27,154,0.5,0.0,0.5
AC00241,9,1742.71,193.63444444444445,188.61,440.43,118.76762123061057,373.44599999999997,427.0332,5154.2155555555555,852.98,0.050823039143464095,0.11363370899138517,8,8,8,9,3,3,1.2222222222222223,85.33333333333333,186.79999999999998,2023-01-16 17:28:48,2024-01-01 17:16:23,350,0.1111111111111111,0.4444444444444444,0.4444444444444444
AC00242,9,1309.69,145.5211111111111,84.91,411.72,141.20693267722768,380.204,405.4168,4646.2477777777785,184.72,0.09132408477136031,0.2747872988107025,9,7,9,9,3,1,1.0,138.55555555555554,250.19999999999996,2023-02-21 16:56:50,2023-11-20 16:29:48,272,0.2222222222222222,0.6666666666666666,0.1111111111111111
AC00243,4,729.82,182.455,162.96,388.98,154.7561620744066,357.11099999999993,382.60619999999994,4149.6175,1035.22,0.09626497324294409,0.20332303996471812,4,4,4,4,3,5,2.0,123.0,150.2,2023-03-14 17:06:18,2023-08-21 17:10:10,161,0.5,0.25,0.25
AC00244,5,1826.25,365.25,410.97,737.1,284.41214592559163,690.622,727.8044,3762.472,151.42,0.599707176647772,2.203028054420153,5,5,5,5,3,1,1.0,93.2,145.4,2023-04-10 18:27:51,2023-10-12 17:10:20,185,0.4,0.4,0.2
AC00245,6,1061.5,176.91666666666666,173.91500000000002,331.22,108.74279979229277,314.02250000000004,327.7805,8931.121666666666,1950.63,0.024358955057841136,0.038027017827970085,5,6,6,6,2,5,1.6666666666666667,160.66666666666666,272.5,2023-02-06 16:32:53,2023-12-15 16:16:30,312,0.0,0.6666666666666666,0.3333333333333333
AC00246,5,643.6400000000001,128.728,91.23,290.86,110.32142819960228,268.818,286.4516,9185.617999999999,816.01,0.052280036602394477,0.18108137509482206,5,5,5,5,3,5,1.8,92.6,154.8,2023-02-13 17:48:36,2023-12-22 17:49:57,313,0.2,0.4,0.4
AC00247,7,1156.44,165.2057142857143,111.26,414.77,138.25525943668384,372.5149999999999,406.3189999999999,5752.7242857142855,467.4,0.08036247921103423,0.2294772899501742,6,6,7,7,2,1,1.0,115.0,245.19999999999993,2023-03-08 16:58:31,2024-01-01 17:37:04,300,0.2857142857142857,0.0,0.7142857142857143
AC00248,7,2180.5699999999997,311.50999999999993,138.12,746.78,314.73228713728537,699.9499999999998,737.4139999999999,1939.4685714285715,362.4,0.24380618289568573,0.6169860123280967,7,7,7,7,3,1,1.0,107.57142857142857,245.89999999999992,2023-04-11 17:18:50,2023-12-01 17:45:05,235,0.14285714285714285,0.7142857142857143,0.14285714285714285
AC00249,5,602.1800000000001,120.436,70.03,304.93,115.97400346629412,276.048,299.1536,8682.344000000001,5379.25,0.013917351301566502,0.028379531419777327,5,5,5,5,3,1,1.0,145.8,227.2,2023-02-24 16:23:22,2023-12-18 18:34:33,298,0.4,0.4,0.2
AC00250,2,993.23,496.615,496.615,840.16,485.84599828546493,805.8054999999999,833.2891,5055.095,1236.76,0.3482868844707766,0.646219742491022,2,2,2,2,2,1,1.0,92.0,113.6,2023-03-20 16:35:53,2023-04-03 18:37:57,15,0.5,0.5,0.0
AC00251,4,2770.84,692.71,658.7249999999999,1026.46,308.63333552939486,1005.079,1022.1838,3080.4049999999997,476.19,0.4173556633762955,0.818668496732644,4,3,4,4,3,1,1.0,193.25,245.45,2023-06-21 16:40:17,2023-12-25 17:05:00,188,0.25,0.5,0.25
AC00252,2,1501.57,750.785,750.785,1169.59,592.279710989664,1127.7095,1161.2139,6773.719999999999,5946.45,0.12018149430674847,0.18903653855356714,2,2,2,2,2,1,1.0,63.0,108.89999999999999,2023-08-28 16:40:01,2023-12-25 17:12:21,120,0.5,0.0,0.5
AC00253,6,3093.84,515.64,594.235,842.01,328.4226057992964,823.4225,838.2925,3488.9883333333332,354.9,0.5788069292774316,1.5427355836034846,6,6,6,6,3,1,1.0,136.66666666666666,200.0,2023-02-20 17:23:03,2023-11-29 17:43:51,283,0.5,0.16666666666666666,0.3333333333333333
AC00254,6,1203.99,200.665,170.49,508.16,177.52234617084127,451.9075,496.90950000000004,5198.929999999999,587.12,0.14513758788370243,0.42236152258648585,6,6,6,6,2,2,1.1666666666666667,113.33333333333333,177.25,2023-03-10 18:59:46,2023-11-23 16:59:11,258,0.5,0.0,0.5
AC00255,3,1079.9,359.9666666666667,353.68,588.36,225.3157875811931,564.8919999999999,583.6664,7753.016666666666,6777.12,0.04635721450519612,0.06799581099951715,3,3,3,3,1,1,1.0,133.0,143.9,2023-01-09 16:08:44,2023-11-06 16:32:58,302,0.0,0.0,1.0
AC00256,3,1258.39,419.46333333333337,506.83,584.88,222.36796269546866,577.0749999999999,583.319,5221.81,548.45,0.3832166894245486,0.9648618016992266,3,3,3,3,2,1,1.0,101.66666666666667,137.2,2023-03-27 18:47:56,2023-12-19 17:19:47,267,0.6666666666666666,0.3333333333333333,0.0
AC00257,11,3410.02,310.0018181818182,277.22,963.77,296.35830181785633,792.155,929.4470000000001,6594.159090909091,213.36,0.30706092893238784,1.526019337210602,11,11,11,11,3,1,1.0,96.45454545454545,213.5,2023-01-02 16:27:18,2023-12-06 17:10:35,339,0.36363636363636365,0.2727272727272727,0.36363636363636365
AC00258,7,1599.6,228.5142857142857,189.03,630.36,198.29271081384903,532.4969999999997,610.7873999999998,3264.925714285714,686.91,0.16221890502499278,0.45641555990389077,6,7,7,7,3,1,1.0,69.0,125.89999999999996,2023-03-02 16:11:53,2023-11-28 16:09:34,271,0.2857142857142857,0.5714285714285714,0.14285714285714285
AC00259,3,612.27,204.09,202.34,373.99,169.0317943465075,356.825,370.557,3837.0766666666664,1223.45,0.07669837658436257,0.15319982537459206,3,3,3,3,3,1,1.0,138.33333333333334,140.9,2023-01-10 16:32:06,2023-10-23 16:27:20,286,0.3333333333333333,0.3333333333333333,0.3333333333333333
AC00260,4,521.0,130.25,96.225,249.34,79.80161025944275,226.52199999999993,244.77639999999997,3065.1549999999997,966.88,0.06110647912324886,0.09605786243741969,4,4,4,4,3,3,1.5,113.0,188.45,2023-02-20 17:30:19,2023-11-24 17:52:34,278,0.25,0.5,0.25
AC00261,8,1161.03,145.12875,26.87,508.73,210.7566843839123,488.7625,504.7365,5556.275000000001,1244.17,0.026407061511923964,0.09031053266740152,8,7,8,8,3,3,1.25,88.625,223.74999999999991,2023-02-07 17:20:24,2023-07-14 16:22:54,157,0.375,0.125,0.5
AC00262,5,2352.36,470.47200000000004,408.28,1096.7,380.45959479292935,969.218,1071.2036,2872.004,1006.12,0.3718937854620112,0.8933542998369083,5,5,5,5,2,3,1.4,136.2,238.2,2023-01-26 18:07:00,2023-10-30 16:49:25,277,0.0,0.4,0.6
AC00263,5,1550.8400000000001,310.168,251.18,675.37,261.43091041420485,634.646,667.2252,8126.625999999999,4580.59,0.046351332101453806,0.1221231864068648,5,4,5,5,3,1,1.0,113.2,222.99999999999997,2023-05-31 17:21:07,2023-12-29 16:45:06,212,0.4,0.4,0.2
AC00264,6,2647.53,441.25500000000005,482.755,781.76,283.16393264326587,749.8125,775.3705,2540.1749999999997,189.69,0.8698731470161927,3.257029231401062,6,6,6,6,2,4,1.5,148.33333333333334,251.25,2023-07-17 16:48:23,2023-11-20 16:39:15,126,0.6666666666666666,0.0,0.3333333333333333
AC00265,9,3953.6,439.2888888888889,276.56,1212.51,414.9203544189067,1152.806,1200.5692,5747.238888888889,605.95,0.3565824756634092,1.543391607653665,8,9,9,9,2,1,1.0,103.11111111111111,192.59999999999997,2023-01-17 16:48:10,2023-12-04 16:14:07,321,0.0,0.6666666666666666,0.3333333333333333
AC00266,4,614.13,153.5325,75.015,452.8,202.5488809110861,399.4134999999999,442.1226999999999,5184.8975,1938.99,0.03052767225268285,0.08191390085824356,4,4,4,4,3,1,1.0,78.75,138.84999999999997,2023-03-16 16:02:01,2023-12-01 16:33:43,261,0.5,0.25,0.25
AC00267,10,2003.11,200.31099999999998,143.43,796.3,223.27182871757216,552.2649999999994,747.493,3659.88,1075.15,0.097007181580673,0.3843762687658696,9,10,9,10,3,1,1.0,117.3,221.94999999999987,2023-01-13 16:23:56,2023-12-06 17:34:01,328,0.2,0.5,0.3
AC00268,4,1847.96,461.99,157.335,1454.52,663.4541720922905,1265.6654999999996,1416.7490999999998,6291.055,1189.03,0.3183419197688572,1.043031059109411,4,4,4,4,2,1,1.0,94.5,194.59999999999997,2023-05-08 18:36:59,2023-09-22 16:13:06,137,0.75,0.25,0.0
AC00269,3,459.61,153.20333333333335,168.53,177.05,34.19152136617108,176.198,176.8796,7879.653333333333,4287.82,0.026024320607027335,0.039988701980884764,3,3,3,3,2,1,1.0,173.0,228.7,2023-06-14 16:30:42,2023-11-24 16:30:21,163,0.6666666666666666,0.3333333333333333,0.0
AC00270,2,672.29,336.145,336.145,465.45,182.86488468265304,452.5195,462.8639,1960.1,454.66,0.2946207149968809,0.43890209261346663,2,2,2,2,2,1,1.0,141.5,152.75,2023-09-13 18:47:47,2023-12-12 16:23:31,90,0.5,0.5,0.0
AC00271,5,711.53,142.30599999999998,60.54,346.76,134.60441812956955,320.092,341.4264,2121.4260000000004,469.14,0.08621963985636134,0.19242576781058876,5,4,5,5,3,1,1.0,87.8,140.0,2023-04-10 16:51:43,2023-12-29 16:32:37,263,0.2,0.6,0.2
AC00272,8,2341.84,292.73,337.06,758.77,234.49997228144827,617.4189999999998,730.4997999999998,4363.1975,464.2,0.11619460169502775,0.3016195317706966,8,6,8,8,3,4,1.75,103.5,174.54999999999998,2023-01-16 16:53:38,2023-12-18 16:33:07,336,0.5,0.25,0.25
AC00273,4,2390.7,597.675,464.44500000000005,1431.33,650.0059805109488,1335.5159999999996,1412.1671999999999,4521.2575,264.83,0.450820438819267,0.9517065195599927,4,4,4,4,3,1,1.0,101.0,156.35,2023-01-17 17:50:51,2023-12-04 16:27:11,321,0.5,0.25,0.25
AC00274,5,1330.3600000000001,266.072,158.02,775.23,312.4881254863935,688.56,757.896,6314.3279999999995,4159.52,0.0477079194607163,0.12018994710097573,5,5,5,5,3,1,1.0,118.4,186.0,2023-06-14 16:34:43,2023-11-08 17:24:54,148,0.6,0.2,0.2
AC00275,9,1959.8000000000002,217.7555555555556,231.92,547.98,163.08092386228924,464.80799999999994,531.3456,5409.711111111112,611.86,0.10938850971027819,0.3876707869022381,8,7,9,9,3,1,1.0,89.77777777777777,168.2,2023-01-26 17:21:46,2023-11-06 17:23:43,285,0.4444444444444444,0.2222222222222222,0.3333333333333333
AC00276,5,1471.1399999999999,294.22799999999995,336.84,642.53,260.51762237898606,597.6299999999999,633.55,6876.454000000001,2227.49,0.03956134393826481,0.07113398127671086,5,5,5,5,3,1,1.0,116.4,156.4,2023-03-07 17:24:45,2023-09-04 17:46:40,182,0.6,0.2,0.2
AC00277,3,1325.31,441.77,470.3,736.32,309.801831660176,709.7180000000001,730.9996000000001,7847.46,749.34,0.08838957328644226,0.14807075151965982,3,3,3,3,2,1,1.0,137.33333333333334,275.2,2023-02-13 18:36:21,2023-09-12 18:46:45,212,0.3333333333333333,0.0,0.6666666666666666
AC00278,3,838.03,279.3433333333333,291.68,425.18,152.38000207813798,411.83,422.51,8107.5,1451.02,0.08445864259281599,0.1852186259906559,3,3,3,3,2,1,1.0,140.0,170.6,2023-08-07 18:07:57,2023-12-25 17:31:16,140,0.6666666666666666,0.0,0.3333333333333333
AC00279,9,2123.0,235.88888888888889,99.36,856.9,303.0908118223169,765.4839999999999,838.6168,7029.763333333333,518.54,0.04423632165384663,0.0911675776828828,9,9,9,8,3,4,1.3333333333333333,89.55555555555556,158.4,2023-01-20 16:09:37,2023-09-01 18:05:37,225,0.2222222222222222,0.4444444444444444,0.3333333333333333
AC00280,5,1738.31,347.662,388.1,672.74,238.55931656508406,619.5219999999999,662.0964,6585.808,1523.04,0.06453600823858349,0.12771447823823032,5,4,5,5,3,1,1.0,107.8,215.59999999999997,2023-03-31 17:50:09,2023-12-06 17:27:14,250,0.4,0.2,0.4
AC00281,4,1152.11,288.0275,307.435,501.15,225.32282919920328,494.001,499.7202,7851.967500000001,3900.34,0.04308618990721633,0.06906790865185886,3,4,4,4,2,1,1.0,155.75,201.85,2023-01-02 16:06:29,2023-11-09 16:06:17,311,0.0,0.75,0.25
